customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
05206e18-4ef2-4bc2-ba9b-703151cf319c,Male,1,No,Yes,69,No,No phone service,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,85.58,7741.99,Yes
8b3e91a2-9f44-418a-99d9-dd37dfa5ae5f,Male,1,No,Yes,21,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,79.69,6032.78,Yes
064bbcc9-a77c-45b5-a442-1df2e21b37c8,Female,0,No,Yes,13,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,36.48,3997.84,Yes
095146c1-c662-4641-bbda-782e62199eec,Female,1,Yes,Yes,8,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.42,7561.48,No
6958c12b-f26e-40fb-8c70-21c53e75cb08,Female,0,No,Yes,56,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,35.54,870.75,Yes
041bbef5-797f-44aa-99a1-d8091c93c504,Male,0,No,Yes,29,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.06,1711.82,Yes
69f2e28e-6967-47fb-b6a3-9f1dcc5f8332,Female,1,No,No,38,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Bank transfer,45.52,3196.05,No
e0d0b7ba-3680-4b88-a755-26628f3d1ba6,Male,0,Yes,No,25,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,40.33,,Yes
bf1abffe-10ff-4bf8-8dc1-187bbdc57058,Female,0,No,No,46,No,No,No,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,81.7,4001.49,Yes
3d0ec485-4c09-4b0b-8ee2-ad8efafaf23b,Male,1,No,No,61,No,No phone service,No,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,74.15,1341.88,No
9138f81d-3749-48ca-ad5d-b5482397b7d7,Male,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,81.52,6519.61,Yes
5826ee8e-a39d-4364-b37c-6605dac6d278,Female,1,Yes,Yes,8,Yes,No,No,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,103.2,1025.43,Yes
bc4f59d9-b716-4aba-ab00-9c167927b883,Female,1,No,Yes,37,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.67,1868.16,Yes
671b8cd2-2311-4dbf-a2e7-5806d4df058e,Female,1,No,Yes,42,No,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,37.7,642.98,Yes
f09d47c1-bbb9-4fb9-aa9f-bb613bbcd546,Female,0,Yes,No,39,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,82.67,7863.4,Yes
090da63f-4368-441f-b83f-b78e4bbdc3e8,Female,1,Yes,Yes,37,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,34.0,7238.13,Yes
ca741bd8-c63a-47f1-8c9c-70ed35c7c0a9,Male,1,Yes,Yes,67,No,No,No,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,70.16,1397.51,Yes
9f9f1df6-a6b8-4746-beec-91d7a7376ddf,Male,1,No,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,23.01,2954.63,No
5b788490-4641-461c-9b5f-5a358e55ea2f,Female,1,No,Yes,63,No,No phone service,DSL,No,No,No internet service,No,Yes,No,One year,Yes,Electronic check,40.11,3136.85,No
4274bed2-9247-46e7-8fc7-c93d9db9135d,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,108.05,758.59,No
877453ba-2466-4bde-a490-04c79540fe19,Male,0,Yes,No,6,No,Yes,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,33.5,646.71,No
0ca929b8-e269-4439-a7e7-c1248617edfc,Male,0,Yes,No,56,No,Yes,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,94.83,3470.79,Yes
18bff1a2-a479-4a86-9601-140ca4dc2966,Male,0,No,No,38,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,No,Electronic check,58.47,6340.29,Yes
74ebd7c7-083a-41bf-acd2-5cf48b434526,Male,0,Yes,Yes,23,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,No,Two year,No,Credit card,71.6,3835.15,Yes
6bca8870-21e6-4f17-b79b-f9003d34d567,Male,1,No,No,30,No,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.89,1145.04,No
73f0e881-21dc-4c4f-9242-df0ae9b93f07,Female,0,Yes,No,44,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,72.46,5897.31,No
41214ea3-715b-4870-a746-4dba2315e17d,Female,0,Yes,No,46,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer,37.51,7045.37,Yes
d2552041-9cde-487f-b6b1-6a652643531c,Female,1,No,No,46,Yes,No,No,Yes,No internet service,No,No,No,No,Two year,Yes,Bank transfer,78.96,5128.13,Yes
837fd3d0-713e-4b94-a8bb-4a9c756d2d3d,Male,1,No,No,63,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,One year,No,electronic chck,72.9,2509.44,No
f35a14fa-2e9e-4e4f-ad05-828e5dbf7480,Female,1,Yes,Yes,22,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,90.33,4391.73,Yes
9d3ce859-110a-4ad2-91e5-c3dc8f966761,Male,0,Yes,No,11,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,92.23,4704.54,No
19b72d56-6656-4b84-9dfc-e80340d041ce,Male,0,Yes,No,61,No,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,74.94,3594.26,Yes
2c227bbf-5fcf-49e6-b925-ddd8a362b881,Male,1,No,No,59,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card,68.41,5835.15,No
671206ea-fa13-4bb1-9051-94fb2e1c14f5,Male,0,No,Yes,10,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,One year,No,Electronic check,24.22,3855.96,No
bbe51669-5ccf-4a82-93dc-777b1e1c1c96,Male,0,Yes,No,30,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,59.79,5875.01,Yes
ec1725a6-84da-429e-8892-ae516bd80fa5,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Bank transfer,41.52,2582.6,Yes
419fb053-0842-4628-b94f-7900ee1e9fa1,Male,1,No,Yes,27,No,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,114.57,2650.54,No
a51b575d-700c-4b22-9213-92ba88d0911f,Female,1,No,No,46,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,90.97,,Yes
a2c28534-086e-4d59-b3d4-f1ea7a151e63,Male,0,No,No,35,No,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,61.46,7154.67,No
056bea7a-66d6-4971-9d79-200a0632147f,Female,1,Yes,No,25,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer,105.3,6923.26,No
ff1e1209-9c29-4904-8e7a-446eb96f294c,Female,1,No,No,62,Yes,No phone service,No,No internet service,Yes,Yes,No,No,No,Two year,Yes,Mailed check,108.72,2087.35,No
926c5deb-dfc4-47e4-a405-0d18374a5f6b,Female,0,Yes,Yes,58,No,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,No,Mailed check,53.4,4859.37,No
8fcb3a92-c691-4e7f-8557-1090874bfb73,Male,0,No,No,56,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Mailed check,90.18,4947.77,Yes
dd68328b-4d43-4957-bc70-7241b6067fb8,Female,0,Yes,Yes,23,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer,104.26,6345.91,No
4a201658-5ae3-4a10-a315-311c6d9ae0e9,Female,1,Yes,No,32,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,43.36,4062.58,Yes
97d27fd0-885a-4de2-a414-36ada56539a6,Male,0,No,No,25,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,45.36,2813.13,Yes
eb699865-1ef9-4861-8a86-2dd2827dae7e,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,23.43,7055.71,Yes
f41acb46-6f49-4d63-983a-6a07f5ab394b,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,23.96,5564.14,No
5335b759-f4ea-4c0a-ad9e-77f7d4c9845e,Female,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,50.23,1038.51,Yes
1fe1531d-1d8e-45e8-aae7-7cb452badbb2,Male,1,No,No,19,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,47.81,3774.54,Yes
1543d2b1-1a6f-49ef-880a-3167ed25a1b8,Female,1,Yes,No,37,Yes,No,No,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,54.36,1976.18,No
f5747f0c-0c3b-4143-a6c3-76f66506d909,Female,1,No,Yes,53,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card,34.73,789.44,Yes
888e659c-861e-4264-a9eb-2423c0150de1,Female,0,Yes,No,5,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer,67.82,4174.9,Yes
2d35367f-c681-459e-bc5a-d531aaa7d198,Male,1,No,Yes,51,No,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,65.04,4776.73,No
ae2fb328-d0ba-49bc-9dbf-e52eb03a88f8,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,53.58,3001.36,Yes
15e47c78-9950-47c7-807a-c0ff98f40b06,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,106.28,3838.95,No
6f9937f0-c2e9-414b-9e4c-88823adf7209,Female,0,No,No,0,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,One year,No,Mailed check,44.91,576.75,No
a4863280-f26d-45c8-bbd6-bec8570c532a,Female,1,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Credit card,34.55,1026.2,No
3b97994e-114c-4cb5-a683-faa64add478c,Male,1,No,Yes,26,No,No,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Electronic check,33.77,1990.0,No
d85f3dc1-f7a3-4808-9be8-6921f8485890,Female,0,Yes,Yes,11,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,116.79,6893.81,Yes
77c88ee9-0e89-4639-be8a-19bb1c5ac4d6,Female,1,Yes,No,43,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,77.73,1340.55,No
a6f61d59-cabc-4325-97a5-9cde2b0a4fe5,Male,1,No,Yes,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,106.14,1918.32,Yes
df934d71-c5d1-47f3-9ea8-3265afd5be67,Male,0,Yes,No,30,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,51.24,3043.95,Yes
b3c47aef-88ed-46e0-beea-6babe10a7b87,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,109.21,5984.98,No
d7470637-2284-4713-a048-75e17fb64a18,Female,0,Yes,Yes,0,No,No phone service,No,No,No internet service,No internet service,Yes,No,No,One year,Yes,electronic chck,114.08,2905.6,No
53dde14c-82c5-4095-a7a5-de2ca65ba12a,Male,1,No,No,65,No,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,22.18,5020.3,Yes
8158a4bb-009b-437d-9c15-ae2c3b91afa3,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,33.4,7241.11,Yes
62dca8d1-e138-4096-8782-8e1dc829dc81,Male,0,No,Yes,63,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,89.67,5894.05,Yes
455d1d3d-6d70-4490-92fc-09e78f37324e,Female,1,Yes,No,52,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,28.08,4803.9,Yes
b490adfe-546c-4bb9-ba12-86616014b512,Male,1,Yes,Yes,41,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,105.31,3501.54,Yes
dae8a595-7fc2-4761-bf2b-3d6514b4b717,Female,0,No,Yes,0,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,No,Electronic check,114.26,1239.05,No
ca5eff47-c6dd-4644-99d1-4ffcad136b4e,Female,1,No,Yes,31,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Credit card,87.56,1071.92,Yes
c9b07382-cab5-43b2-a3bf-a7fe99c5b2e6,Female,1,No,No,71,Yes,No,No,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,59.71,2400.42,Yes
cd987ca3-a04d-4639-926b-362ffa4bcdb7,Female,0,Yes,Yes,26,No,No,No,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card,115.49,1713.2,No
0790ba5f-16e0-4355-b82c-16b1001426d4,Female,1,No,Yes,27,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Credit card,21.04,3025.94,No
52c298d4-142a-460c-8e19-4bc053f19579,Male,0,No,Yes,46,No,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card,74.19,2323.65,Yes
097887a8-93f7-4190-aae2-b5e9f528fdda,Male,1,No,Yes,57,No,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,19.5,776.89,Yes
0862ad19-fcde-4d48-93b9-9bb2b58d5d78,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,64.03,7854.49,No
bfb16bf6-0550-4e44-9a77-c7d7ced92561,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,74.56,5993.24,No
6d205669-be0a-4fa1-8c10-2690fa6bd737,Female,0,No,Yes,56,No,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Credit card,38.95,3807.06,Yes
23d14e51-0d06-40be-a9f1-31718817c356,Female,1,Yes,Yes,61,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Bank transfer,102.42,3277.22,Yes
6a8683a7-b30a-4a32-9864-03fa60716cbc,Female,0,No,No,18,No,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Mailed check,79.1,1919.25,Yes
f5730047-8562-4a38-ae1e-37bdfa1968eb,Male,1,Yes,No,31,No,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.34,296.45,Yes
ff488690-0386-471e-9b1e-2e2ad4136fde,Male,0,No,Yes,50,Yes,No,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer,34.59,7768.04,Yes
b329bf2f-567b-44d1-a369-06414af590b4,Female,1,No,No,35,No,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Credit card,64.48,7376.1,Yes
4de5b688-acb6-4b27-ae25-540d37857b84,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.02,665.89,No
0546ce66-9dcd-45c7-a193-82d2dd44429c,Female,1,No,Yes,24,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card,20.65,2473.61,No
16de4ae2-e5b9-49e0-b820-9767e29311ed,Female,0,No,No,62,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Credit card,41.23,,Yes
3cd562c3-fdb9-4828-acd7-06cd100733a8,Male,1,No,No,24,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer,53.55,7833.93,No
ae26e877-9786-46fe-aad7-57089064ddb7,Male,0,No,No,67,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,90.02,5892.08,No
7b57a4ca-e7e0-4f14-bec8-717af7226f32,Male,1,Yes,No,17,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,One year,No,Bank transfer,102.34,3348.55,No
fca2ac32-7e72-45da-950a-5a13d4109c30,Female,0,Yes,Yes,10,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,21.57,,No
5e3416d8-56ba-4da4-a39a-a5f0d60a409c,Female,1,Yes,No,21,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,81.38,4111.08,No
78d4cf9c-6ac8-4029-8626-16182d08860e,Male,0,Yes,Yes,17,No,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,91.95,4832.68,No
0768c4b8-b3c4-4e12-871e-d30320f01d6b,Male,1,Yes,No,59,Yes,No phone service,No,No internet service,No internet service,No,No,No,No,One year,Yes,Mailed check,41.14,1457.9,No
ca9678bc-7e47-4824-a26a-c73d1d158e70,Male,0,No,No,0,Yes,No,No,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,82.08,5002.99,No
5b8ad010-b276-4022-8b95-0f4815708226,Female,0,No,Yes,71,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Electronic check,38.91,2471.89,Yes
b2821448-cd29-43f2-af03-0712df22593e,Male,1,Yes,No,1,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,100.61,587.59,No
5ebd45e6-32ae-4d62-af88-1b7f7d749304,Female,0,Yes,No,17,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,108.4,3049.41,Yes
18a85e37-72e8-47b4-86c8-75ff0468a06f,Male,1,No,Yes,50,No,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,116.02,7134.45,Yes
f1fd0b4d-2b17-498b-a787-da1b1c7acece,Male,0,Yes,Yes,35,No,No phone service,DSL,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,69.82,6057.82,Yes
ae047619-3dc4-4491-8556-b1fb395b2f88,Male,0,No,Yes,43,No,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,110.2,2676.83,No
d6e99433-6487-4694-9601-ef86528ad33a,Male,1,No,Yes,36,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,98.8,6592.39,Yes
3e8dafa2-fcab-451d-ae41-d468fe55de3f,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,79.58,764.59,Yes
0d31896b-aa18-4ee1-875e-cb4176309469,Male,1,No,Yes,44,Yes,No,No,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,47.57,4899.11,No
8a699e7b-5200-41db-919d-dda499fe550d,Female,1,Yes,Yes,26,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card,64.88,120.79,No
d409e373-08c6-4113-a57c-c841d19f2f43,Male,0,Yes,Yes,38,No,No phone service,No,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,104.65,5024.67,No
b0b84108-f3ae-46b0-9e9b-001188fee5cf,Female,0,Yes,Yes,69,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,68.69,6554.82,Yes
8791102f-24d5-4842-ad9f-37d80aca527b,Male,0,Yes,Yes,6,No,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,88.91,831.85,No
7d48d7d9-8364-4c4d-ae40-5b1e7010a3bf,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,18.28,1688.7,Yes
71199d46-164a-436a-bdc5-a7712694cdaa,Male,1,No,Yes,43,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,92.35,7732.33,Yes
638ad81b-2aa3-43e5-b953-7279f5380b0b,Female,1,Yes,Yes,60,No,No,No,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Bank transfer,44.25,803.38,No
fdefaa56-70b8-4008-8da9-f5d49265ec20,Male,1,Yes,No,15,No,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Mailed check,33.68,489.14,Yes
2b86146a-c9a2-4045-9434-bd8aab8683d6,Female,1,No,No,10,Yes,No,No,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Credit card,82.95,7382.13,No
d16a4cf2-8435-4a84-a45d-dc5e10be5048,Male,1,No,No,26,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer,62.95,2588.47,No
a482af2a-7589-471c-8aaf-ad0553deaa9c,Female,1,No,No,70,No,Yes,No,Yes,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,21.2,4871.12,No
6f596f24-4dc5-48b9-889d-56df9395e824,Female,1,Yes,Yes,16,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,51.79,470.6,No
bc17e565-d4c0-495d-8b08-5f0dd5e9cde9,Male,0,Yes,No,65,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,97.51,4751.69,Yes
c2ca3169-a81a-4bf0-a757-310a012d1ddf,Male,1,No,No,21,No,No,DSL,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,60.24,121.81,Yes
7cbc5edf-ce17-47e9-b78d-7ed41a20e82a,Female,0,Yes,No,68,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,67.23,4863.82,No
35dc22bd-d034-447c-bbde-a9b6f40ed9c1,Female,0,Yes,Yes,68,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,111.63,3703.63,Yes
19648d72-721d-41b3-a68a-582e42d578c1,Female,0,No,Yes,7,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,74.39,7476.7,Yes
c85e9846-ed96-4edd-a7b0-401d1c0b3eba,Male,1,Yes,Yes,23,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,27.08,3616.14,Yes
c93b3db7-d917-40f5-973d-0b5d41ba4e95,Female,1,Yes,No,0,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Credit card,101.64,7432.74,Yes
eaec85bd-d4a6-4ae2-acf2-6538be492638,Male,1,No,Yes,11,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Credit card,24.05,2423.93,No
44826cb8-fee9-4bb9-9ea6-cccef93c13f3,Male,1,Yes,No,39,No,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,78.6,500.61,Yes
8987a1ba-39c1-44fb-9d3c-b0e7b6aa6c05,Female,1,Yes,No,68,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,30.06,7059.96,Yes
284e9d24-bbb9-4862-afde-8d2f65316385,Male,1,Yes,Yes,41,No,No phone service,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,82.15,5249.67,Yes
d7af079c-74f1-47d6-9f02-51fb86bf4851,Female,0,No,No,15,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,39.17,745.16,Yes
106d4b3f-bd69-4a29-af04-db4e976e8417,Male,1,Yes,Yes,16,No,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,,379.58,Yes
855c816f-be13-4e0b-b2ed-61c3437e13fd,Female,1,No,No,28,No,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,Yes,Credit card,26.47,2193.92,No
b970012e-c6c2-4167-86f8-497f5c3061ea,Male,0,No,No,39,No,No,DSL,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,57.57,7984.92,Yes
8ef9674e-4e9c-4725-b964-e81db9015e21,Female,1,Yes,Yes,63,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,45.26,1286.39,Yes
2722f2e0-57ad-4a8b-a195-e8f625c9281c,Female,0,Yes,No,40,No,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,29.31,1504.61,No
86fd2069-ca6f-4a2d-8810-86526f585baf,Male,1,No,Yes,7,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Mailed check,77.96,3838.3,Yes
0e11984e-2b95-4373-bc9c-434ffc572c9e,Female,0,No,No,57,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,36.85,7567.26,Yes
12d12d70-ec19-4919-a371-6827b602be17,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,45.92,2637.69,Yes
dacf234b-051b-4188-9186-8bb4017ad566,Male,0,Yes,No,20,No,No,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,96.95,7348.99,No
345d3d12-afb1-4054-8424-439f28fee658,Female,0,Yes,Yes,31,Yes,No phone service,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card,53.18,1187.89,No
340d646e-f858-40fa-85d0-1815e0a1af46,Male,1,Yes,Yes,5,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No,One year,Yes,Credit card,44.37,3000.33,Yes
